Area,Sex,Yr,Age,B
1,1,1955,14,1692.47
1,1,1956,14,1690.89
1,1,1957,14,1689.52
1,1,1958,14,1687.38
1,1,1959,14,1683.5
1,1,1960,14,1679.79
1,1,1961,14,1675.69
1,1,1962,14,1670.57
1,1,1963,14,1661.43
1,1,1964,14,1651.77
1,1,1965,14,1643.89
1,1,1966,14,1630.35
1,1,1967,14,1618.82
1,1,1968,14,1610.73
1,1,1969,14,1593.87
1,1,1970,14,1579.84
1,1,1971,14,1565.96
1,1,1972,14,1546.71
1,1,1973,14,1524.17
1,1,1974,14,1504.66
1,1,1975,14,1483.53
1,1,1976,14,1473.04
1,1,1977,14,1457.11
1,1,1978,14,1454.23
1,1,1979,14,1453.87
1,1,1980,14,1451.45
1,1,1981,14,1449.06
1,1,1982,14,1447.35
1,1,1983,14,1432.2
1,1,1984,14,1432.31
1,1,1985,14,1432.9
1,1,1986,14,1426.43
1,1,1987,14,1418.85
1,1,1988,14,1408.15
1,1,1989,14,1389.48
1,1,1990,14,1367.15
1,1,1991,14,1343.15
1,1,1992,14,1326.22
1,1,1993,14,1313.5
1,1,1994,14,1307.17
1,1,1995,14,1304.66
1,1,1996,14,1308.78
1,1,1997,14,1284.77
1,1,1998,14,1384.62
1,1,1999,14,1235
1,1,2000,14,1143.83
1,1,2001,14,1222.36
1,1,2002,14,1296.05
1,1,2003,14,1354.14
1,1,2004,14,1962.01
1,1,2005,14,1080.91
1,1,2006,14,1338.62
1,1,2007,14,1174.34
1,1,2008,14,1236.99
1,1,2009,14,767.397
1,1,2010,14,546.08
1,1,2011,14,913.773
1,1,2012,14,1072.69
1,1,2013,14,429.238
1,1,2014,14,634.075
1,1,2015,14,1140.76
1,1,2016,14,644.412
1,1,2017,14,847.698
1,1,2018,14,994.525
1,1,2019,14,1118.85
1,1,2020,14,1459.72
1,1,2021,14,670.853
1,1,2022,14,1434.28
1,1,2023,14,1344.49
1,2,1952,14,618.685
1,2,1953,14,618.577
1,2,1954,14,618.094
1,2,1955,14,615.615
1,2,1956,14,614.339
1,2,1957,14,613.534
1,2,1958,14,612.162
1,2,1959,14,609.368
1,2,1960,14,607.439
1,2,1961,14,605.67
1,2,1962,14,603.174
1,2,1963,14,597.967
1,2,1964,14,592.26
1,2,1965,14,588.859
1,2,1966,14,579.298
1,2,1967,14,571.186
1,2,1968,14,567.193
1,2,1969,14,556.081
1,2,1970,14,550.037
1,2,1971,14,544.107
1,2,1972,14,533.909
1,2,1973,14,523.64
1,2,1974,14,514.961
1,2,1975,14,504.544
1,2,1976,14,503.217
1,2,1977,14,496.51
1,2,1978,14,500.403
1,2,1979,14,502.945
1,2,1980,14,502.807
1,2,1981,14,500.485
1,2,1982,14,497.637
1,2,1983,14,489.094
1,2,1984,14,488.598
1,2,1985,14,487.814
1,2,1986,14,483.283
1,2,1987,14,480.496
1,2,1988,14,477.004
1,2,1989,14,468.189
1,2,1990,14,459.797
1,2,1991,14,452.377
1,2,1992,14,447.321
1,2,1993,14,442.291
1,2,1994,14,441.483
1,2,1995,14,440.706
1,2,1996,14,444.218
1,2,1997,14,433.259
1,2,1998,14,456.143
1,2,1999,14,397.493
1,2,2000,14,359.375
1,2,2001,14,375.719
1,2,2002,14,391.894
1,2,2003,14,402.817
1,2,2004,14,579.837
1,2,2005,14,319.085
1,2,2006,14,396.796
1,2,2007,14,353.505
1,2,2008,14,378.168
1,2,2009,14,237.075
1,2,2010,14,170.206
1,2,2011,14,286.634
1,2,2012,14,337.137
1,2,2013,14,134.867
1,2,2014,14,199.163
1,2,2015,14,357.234
1,2,2016,14,201.631
1,2,2017,14,264.461
1,2,2018,14,308.293
1,2,2019,14,344.019
1,2,2020,14,445.584
1,2,2021,14,206.594
1,2,2022,14,445.394
1,2,2023,14,418.87
2,1,1952,14,1735.41
2,1,1953,14,1736.09
2,1,1954,14,1736.08
2,1,1955,14,1734.85
2,1,1956,14,1730.42
2,1,1957,14,1726.12
2,1,1958,14,1724.37
2,1,1959,14,1720.66
2,1,1960,14,1714.87
2,1,1961,14,1710.17
2,1,1962,14,1702.63
2,1,1963,14,1697.3
2,1,1964,14,1690.82
2,1,1965,14,1686.39
2,1,1966,14,1681.63
2,1,1967,14,1675.39
2,1,1968,14,1668.78
2,1,1969,14,1662.15
2,1,1970,14,1647.62
2,1,1971,14,1641.16
2,1,1972,14,1615.88
2,1,1973,14,1594.28
2,1,1974,14,1591.59
2,1,1975,14,1585.89
2,1,1976,14,1582.44
2,1,1977,14,1573.87
2,1,1978,14,1575.23
2,1,1979,14,1583.55
2,1,1980,14,1582.08
2,1,1981,14,1577.8
2,1,1982,14,1562.55
2,1,1983,14,1541.67
2,1,1984,14,1537.01
2,1,1985,14,1529.25
2,1,1986,14,1522.22
2,1,1987,14,1507.61
2,1,1988,14,1495.28
2,1,1989,14,1477.82
2,1,1990,14,1464.79
2,1,1991,14,1447.66
2,1,1992,14,1435.69
2,1,1993,14,1425.39
2,1,1994,14,1424.01
2,1,1995,14,1420.77
2,1,1996,14,1423.13
2,1,1997,14,1402.49
2,1,1998,14,1532.02
2,1,1999,14,1382.1
2,1,2000,14,1295.94
2,1,2001,14,1395.68
2,1,2002,14,1476.57
2,1,2003,14,1542.37
2,1,2004,14,2195.88
2,1,2005,14,1182.94
2,1,2006,14,1440.75
2,1,2007,14,1204.37
2,1,2008,14,1191.54
2,1,2009,14,711.259
2,1,2010,14,489.839
2,1,2011,14,795.078
2,1,2012,14,899.424
2,1,2013,14,346.483
2,1,2014,14,494.593
2,1,2015,14,864.879
2,1,2016,14,473.909
2,1,2017,14,621.127
2,1,2018,14,736.184
2,1,2019,14,833.469
2,1,2020,14,1106.89
2,1,2021,14,508.427
2,1,2022,14,1082.87
2,1,2023,14,1012.92
2,2,1952,14,633.555
2,2,1953,14,633.62
2,2,1954,14,633.601
2,2,1955,14,632.927
2,2,1956,14,630.444
2,2,1957,14,628.274
2,2,1958,14,627.338
2,2,1959,14,625.476
2,2,1960,14,622.517
2,2,1961,14,620.566
2,2,1962,14,617.184
2,2,1963,14,615.575
2,2,1964,14,612.508
2,2,1965,14,611.001
2,2,1966,14,609.054
2,2,1967,14,606.016
2,2,1968,14,603.165
2,2,1969,14,601.275
2,2,1970,14,597.314
2,2,1971,14,595.389
2,2,1972,14,590.005
2,2,1973,14,584.7
2,2,1974,14,582.944
2,2,1975,14,579.871
2,2,1976,14,577.283
2,2,1977,14,572.725
2,2,1978,14,571.451
2,2,1979,14,572.948
2,2,1980,14,570.622
2,2,1981,14,568.008
2,2,1982,14,562.313
2,2,1983,14,553.906
2,2,1984,14,551.66
2,2,1985,14,549.145
2,2,1986,14,545.364
2,2,1987,14,538.76
2,2,1988,14,532.961
2,2,1989,14,523.812
2,2,1990,14,518.313
2,2,1991,14,510.955
2,2,1992,14,506.312
2,2,1993,14,502.825
2,2,1994,14,502.277
2,2,1995,14,500.08
2,2,1996,14,501.146
2,2,1997,14,493.009
2,2,1998,14,537.362
2,2,1999,14,481.281
2,2,2000,14,447.138
2,2,2001,14,475.71
2,2,2002,14,495.754
2,2,2003,14,508.877
2,2,2004,14,716.386
2,2,2005,14,378.159
2,2,2006,14,455.917
2,2,2007,14,372.732
2,2,2008,14,362.575
2,2,2009,14,213.879
2,2,2010,14,146.843
2,2,2011,14,239.578
2,2,2012,14,270.382
2,2,2013,14,103.928
2,2,2014,14,148.242
2,2,2015,14,256.757
2,2,2016,14,139.331
2,2,2017,14,181.599
2,2,2018,14,213.036
2,2,2019,14,236.37
2,2,2020,14,314.066
2,2,2021,14,145.559
2,2,2022,14,312.845
2,2,2023,14,295.126
1,1,1952,15,1455.15
1,1,1953,15,1455.5
1,1,1954,15,1455.17
1,1,1955,15,1453.33
1,1,1956,15,1452.12
1,1,1957,15,1451.11
1,1,1958,15,1449.53
1,1,1959,15,1446.59
1,1,1960,15,1443.83
1,1,1961,15,1440.77
1,1,1962,15,1436.84
1,1,1963,15,1429.47
1,1,1964,15,1421.64
1,1,1965,15,1415.06
1,1,1966,15,1403.52
1,1,1967,15,1392.68
1,1,1968,15,1385.12
1,1,1969,15,1372.75
1,1,1970,15,1362.3
1,1,1971,15,1349.97
1,1,1972,15,1333.38
1,1,1973,15,1315.54
1,1,1974,15,1299.12
1,1,1975,15,1280.26
1,1,1976,15,1269.86
1,1,1977,15,1256.41
1,1,1978,15,1251.71
1,1,1979,15,1246.72
1,1,1980,15,1244.63
1,1,1981,15,1240.87
1,1,1982,15,1237.34
1,1,1983,15,1234.29
1,1,1984,15,1225
1,1,1985,15,1223.82
1,1,1986,15,1221.74
1,1,1987,15,1217.8
1,1,1988,15,1210.55
1,1,1989,15,1197.87
1,1,1990,15,1181.53
1,1,1991,15,1165.75
1,1,1992,15,1146.82
1,1,1993,15,1129.8
1,1,1994,15,1121.74
1,1,1995,15,1115.86
1,1,1996,15,1116.46
1,1,1997,15,1114.25
1,1,1998,15,1082.94
1,1,1999,15,1164.91
1,1,2000,15,1037.29
1,1,2001,15,961.123
1,1,2002,15,1027.26
1,1,2003,15,1087.43
1,1,2004,15,1140.9
1,1,2005,15,1654.34
1,1,2006,15,912.79
1,1,2007,15,1136.18
1,1,2008,15,994.578
1,1,2009,15,1045.04
1,1,2010,15,648.211
1,1,2011,15,460.502
1,1,2012,15,769.012
1,1,2013,15,900.628
1,1,2014,15,360.131
1,1,2015,15,530.985
1,1,2016,15,953.86
1,1,2017,15,537.435
1,1,2018,15,706.207
1,1,2019,15,828.679
1,1,2020,15,931.331
1,1,2021,15,1223.33
1,1,2022,15,561.984
1,1,2023,15,1201.1
1,2,1952,15,493.577
1,2,1953,15,493.476
1,2,1954,15,493.093
1,2,1955,15,491.122
1,2,1956,15,490.107
1,2,1957,15,489.473
1,2,1958,15,488.393
1,2,1959,15,486.183
1,2,1960,15,484.667
1,2,1961,15,483.285
1,2,1962,15,481.334
1,2,1963,15,477.221
1,2,1964,15,472.691
1,2,1965,15,469.935
1,2,1966,15,462.126
1,2,1967,15,455.14
1,2,1968,15,451.338
1,2,1969,15,442.628
1,2,1970,15,438.032
1,2,1971,15,432.872
1,2,1972,15,424.157
1,2,1973,15,416.121
1,2,1974,15,409.126
1,2,1975,15,400.374
1,2,1976,15,398.723
1,2,1977,15,393.215
1,2,1978,15,395.974
1,2,1979,15,396.326
1,2,1980,15,396.178
1,2,1981,15,394.311
1,2,1982,15,391.23
1,2,1983,15,387.964
1,2,1984,15,384.917
1,2,1985,15,383.382
1,2,1986,15,380.479
1,2,1987,15,378.823
1,2,1988,15,376.146
1,2,1989,15,370.193
1,2,1990,15,363.817
1,2,1991,15,360.032
1,2,1992,15,354.787
1,2,1993,15,348.799
1,2,1994,15,347.077
1,2,1995,15,345.061
1,2,1996,15,346.87
1,2,1997,15,344.347
1,2,1998,15,326.893
1,2,1999,15,342.754
1,2,2000,15,297.584
1,2,2001,15,269.177
1,2,2002,15,281.712
1,2,2003,15,292.125
1,2,2004,15,303.422
1,2,2005,15,438.168
1,2,2006,15,242.237
1,2,2007,15,306.125
1,2,2008,15,271.994
1,2,2009,15,289.448
1,2,2010,15,181.514
1,2,2011,15,130.005
1,2,2012,15,218.022
1,2,2013,15,255.667
1,2,2014,15,102.426
1,2,2015,15,150.827
1,2,2016,15,270.433
1,2,2017,15,151.922
1,2,2018,15,198.134
1,2,2019,15,230.697
1,2,2020,15,256.359
1,2,2021,15,339.273
1,2,2022,15,157.314
1,2,2023,15,337.369
2,1,1952,15,1434.58
2,1,1953,15,1435.03
2,1,1954,15,1435.02
2,1,1955,15,1434.04
2,1,1956,15,1430.53
2,1,1957,15,1427.14
2,1,1958,15,1425.82
2,1,1959,15,1422.96
2,1,1960,15,1418.47
2,1,1961,15,1414.88
2,1,1962,15,1409.02
2,1,1963,15,1404.84
2,1,1964,15,1399.78
2,1,1965,15,1396.14
2,1,1966,15,1391.63
2,1,1967,15,1384.85
2,1,1968,15,1378.12
2,1,1969,15,1372.91
2,1,1970,15,1361.28
2,1,1971,15,1354.63
2,1,1972,15,1332.29
2,1,1973,15,1314.55
2,1,1974,15,1312.26
2,1,1975,15,1306.75
2,1,1976,15,1302.55
2,1,1977,15,1294.79
2,1,1978,15,1294.29
2,1,1979,15,1298.13
2,1,1980,15,1297.08
2,1,1981,15,1293.96
2,1,1982,15,1281.99
2,1,1983,15,1275.08
2,1,1984,15,1264.43
2,1,1985,15,1258.47
2,1,1986,15,1255.35
2,1,1987,15,1244.29
2,1,1988,15,1233.86
2,1,1989,15,1220.28
2,1,1990,15,1212.02
2,1,1991,15,1200.56
2,1,1992,15,1187.42
2,1,1993,15,1173.77
2,1,1994,15,1171.87
2,1,1995,15,1167.3
2,1,1996,15,1167.04
2,1,1997,15,1167.84
2,1,1998,15,1150.23
2,1,1999,15,1249.84
2,1,2000,15,1124.37
2,1,2001,15,1049.78
2,1,2002,15,1118.34
2,1,2003,15,1180.24
2,1,2004,15,1215
2,1,2005,15,1724.19
2,1,2006,15,936.153
2,1,2007,15,1113.58
2,1,2008,15,919.888
2,1,2009,15,935.996
2,1,2010,15,567.363
2,1,2011,15,393.469
2,1,2012,15,633.91
2,1,2013,15,714.878
2,1,2014,15,275.029
2,1,2015,15,392.855
2,1,2016,15,680.07
2,1,2017,15,378.566
2,1,2018,15,499.561
2,1,2019,15,584.515
2,1,2020,15,666.85
2,1,2021,15,882.721
2,1,2022,15,406.606
2,1,2023,15,869.588
2,2,1952,15,486.6
2,2,1953,15,486.634
2,2,1954,15,486.619
2,2,1955,15,486.101
2,2,1956,15,484.197
2,2,1957,15,482.536
2,2,1958,15,481.824
2,2,1959,15,480.405
2,2,1960,15,478.151
2,2,1961,15,476.675
2,2,1962,15,474.109
2,2,1963,15,472.907
2,2,1964,15,470.585
2,2,1965,15,469.413
2,2,1966,15,467.752
2,2,1967,15,464.898
2,2,1968,15,462.119
2,2,1969,15,460.601
2,2,1970,15,457.743
2,2,1971,15,455.893
2,2,1972,15,451.153
2,2,1973,15,447.151
2,2,1974,15,445.858
2,2,1975,15,443.31
2,2,1976,15,440.997
2,2,1977,15,437.283
2,2,1978,15,436.088
2,2,1979,15,436.163
2,2,1980,15,434.196
2,2,1981,15,432.262
2,2,1982,15,427.731
2,2,1983,15,424.611
2,2,1984,15,420.533
2,2,1985,15,418.502
2,2,1986,15,416.382
2,2,1987,15,411.637
2,2,1988,15,406.995
2,2,1989,15,400.07
2,2,1990,15,396.346
2,2,1991,15,391.947
2,2,1992,15,387.371
2,2,1993,15,382.85
2,2,1994,15,381.826
2,2,1995,15,379.155
2,2,1996,15,379.233
2,2,1997,15,379.172
2,2,1998,15,372.761
2,2,1999,15,401.734
2,2,2000,15,358.058
2,2,2001,15,329.955
2,2,2002,15,345.396
2,2,2003,15,357.551
2,2,2004,15,363.213
2,2,2005,15,503.896
2,2,2006,15,270.215
2,2,2007,15,313.238
2,2,2008,15,253.283
2,2,2009,15,254.055
2,2,2010,15,153.286
2,2,2011,15,106.845
2,2,2012,15,171.615
2,2,2013,15,192.986
2,2,2014,15,74.2885
2,2,2015,15,105.236
2,2,2016,15,180.361
2,2,2017,15,99.8426
2,2,2018,15,130.353
2,2,2019,15,149.746
2,2,2020,15,169.708
2,2,2021,15,226.103
2,2,2022,15,105.222
2,2,2023,15,226.928
1,1,1952,16,1242.61
1,1,1953,16,1242.53
1,1,1954,16,1242.27
1,1,1955,16,1240.79
1,1,1956,16,1239.84
1,1,1957,16,1239.09
1,1,1958,16,1237.9
1,1,1959,16,1235.65
1,1,1960,16,1233.6
1,1,1961,16,1231.34
1,1,1962,16,1228.39
1,1,1963,16,1222.56
1,1,1964,16,1216.31
1,1,1965,16,1211
1,1,1966,16,1201.52
1,1,1967,16,1192.3
1,1,1968,16,1184.9
1,1,1969,16,1174.04
1,1,1970,16,1166.67
1,1,1971,16,1157.46
1,1,1972,16,1143.08
1,1,1973,16,1127.74
1,1,1974,16,1114.95
1,1,1975,16,1099.16
1,1,1976,16,1089.39
1,1,1977,16,1076.91
1,1,1978,16,1072.71
1,1,1979,16,1066.67
1,1,1980,16,1061.07
1,1,1981,16,1057.93
1,1,1982,16,1053.62
1,1,1983,16,1049.42
1,1,1984,16,1049.78
1,1,1985,16,1040.95
1,1,1986,16,1037.96
1,1,1987,16,1037.42
1,1,1988,16,1033.37
1,1,1989,16,1024.26
1,1,1990,16,1012.98
1,1,1991,16,1001.75
1,1,1992,16,989.593
1,1,1993,16,971.461
1,1,1994,16,959.35
1,1,1995,16,952.257
1,1,1996,16,949.549
1,1,1997,16,945.476
1,1,1998,16,934.591
1,1,1999,16,906.685
1,1,2000,16,973.663
1,1,2001,16,867.304
1,1,2002,16,803.702
1,1,2003,16,857.702
1,1,2004,16,911.483
1,1,2005,16,956.93
1,1,2006,16,1389.64
1,1,2007,16,770.492
1,1,2008,16,957.187
1,1,2009,16,836.05
1,1,2010,16,878.538
1,1,2011,16,544.255
1,1,2012,16,385.987
1,1,2013,16,643.124
1,1,2014,16,752.632
1,1,2015,16,300.36
1,1,2016,16,442.136
1,1,2017,16,792.077
1,1,2018,16,445.732
1,1,2019,16,585.729
1,1,2020,16,686.457
1,1,2021,16,776.357
1,1,2022,16,1019.58
1,1,2023,16,468.38
1,2,1952,16,392.636
1,2,1953,16,392.526
1,2,1954,16,392.222
1,2,1955,16,390.658
1,2,1956,16,389.853
1,2,1957,16,389.352
1,2,1958,16,388.501
1,2,1959,16,386.755
1,2,1960,16,385.563
1,2,1961,16,384.482
1,2,1962,16,382.956
1,2,1963,16,379.715
1,2,1964,16,376.141
1,2,1965,16,373.962
1,2,1966,16,367.718
1,2,1967,16,362.013
1,2,1968,16,358.576
1,2,1969,16,351.177
1,2,1970,16,347.616
1,2,1971,16,343.684
1,2,1972,16,336.429
1,2,1973,16,329.579
1,2,1974,16,324.126
1,2,1975,16,317.114
1,2,1976,16,315.432
1,2,1977,16,310.626
1,2,1978,16,312.642
1,2,1979,16,312.674
1,2,1980,16,311.288
1,2,1981,16,309.789
1,2,1982,16,307.347
1,2,1983,16,304.153
1,2,1984,16,304.448
1,2,1985,16,301.18
1,2,1986,16,298.22
1,2,1987,16,297.436
1,2,1988,16,295.745
1,2,1989,16,291.119
1,2,1990,16,286.839
1,2,1991,16,284.06
1,2,1992,16,281.513
1,2,1993,16,275.823
1,2,1994,16,272.907
1,2,1995,16,270.5
1,2,1996,16,270.832
1,2,1997,16,268.151
1,2,1998,16,259.081
1,2,1999,16,244.937
1,2,2000,16,255.87
1,2,2001,16,222.238
1,2,2002,16,201.245
1,2,2003,16,209.398
1,2,2004,16,219.421
1,2,2005,16,228.647
1,2,2006,16,331.753
1,2,2007,16,186.399
1,2,2008,16,234.956
1,2,2009,16,207.697
1,2,2010,16,221.123
1,2,2011,16,138.372
1,2,2012,16,98.7145
1,2,2013,16,165.043
1,2,2014,16,193.814
1,2,2015,16,77.414
1,2,2016,16,113.944
1,2,2017,16,203.311
1,2,2018,16,113.541
1,2,2019,16,147.883
1,2,2020,16,171.428
1,2,2021,16,194.599
1,2,2022,16,257.606
1,2,2023,16,118.845
2,1,1952,16,1182.61
2,1,1953,16,1182.61
2,1,1954,16,1182.6
2,1,1955,16,1181.82
2,1,1956,16,1179.03
2,1,1957,16,1176.35
2,1,1958,16,1175.35
2,1,1959,16,1173.13
2,1,1960,16,1169.66
2,1,1961,16,1166.91
2,1,1962,16,1162.37
2,1,1963,16,1159.13
2,1,1964,16,1155.23
2,1,1965,16,1152.42
2,1,1966,16,1148.74
2,1,1967,16,1142.74
2,1,1968,16,1135.87
2,1,1969,16,1130.47
2,1,1970,16,1121.12
2,1,1971,16,1116
2,1,1972,16,1096.37
2,1,1973,16,1080.67
2,1,1974,16,1079.06
2,1,1975,16,1074.48
2,1,1976,16,1070.33
2,1,1977,16,1062.89
2,1,1978,16,1061.88
2,1,1979,16,1063.66
2,1,1980,16,1060.4
2,1,1981,16,1057.93
2,1,1982,16,1048.46
2,1,1983,16,1043.25
2,1,1984,16,1042.83
2,1,1985,16,1032.26
2,1,1986,16,1030.1
2,1,1987,16,1023.31
2,1,1988,16,1015.59
2,1,1989,16,1004.37
2,1,1990,16,998.128
2,1,1991,16,990.761
2,1,1992,16,982.115
2,1,1993,16,968.143
2,1,1994,16,962.346
2,1,1995,16,958.056
2,1,1996,16,956.125
2,1,1997,16,955.018
2,1,1998,16,955.157
2,1,1999,16,935.979
2,1,2000,16,1014.25
2,1,2001,16,908.686
2,1,2002,16,839.445
2,1,2003,16,892.157
2,1,2004,16,928.031
2,1,2005,16,952.728
2,1,2006,16,1362.51
2,1,2007,16,723.193
2,1,2008,16,850.333
2,1,2009,16,721.967
2,1,2010,16,745.409
2,1,2011,16,454.774
2,1,2012,16,313.069
2,1,2013,16,502.844
2,1,2014,16,566.247
2,1,2015,16,218.074
2,1,2016,16,308.437
2,1,2017,16,542.448
2,1,2018,16,304.166
2,1,2019,16,396.478
2,1,2020,16,467.441
2,1,2021,16,531.608
2,1,2022,16,705.411
2,1,2023,16,326.158
2,2,1952,16,373.677
2,2,1953,16,373.675
2,2,1954,16,373.663
2,2,1955,16,373.265
2,2,1956,16,371.805
2,2,1957,16,370.531
2,2,1958,16,369.989
2,2,1959,16,368.906
2,2,1960,16,367.185
2,2,1961,16,366.064
2,2,1962,16,364.112
2,2,1963,16,363.211
2,2,1964,16,361.455
2,2,1965,16,360.577
2,2,1966,16,359.287
2,2,1967,16,356.964
2,2,1968,16,354.431
2,2,1969,16,352.809
2,2,1970,16,350.563
2,2,1971,16,349.282
2,2,1972,16,345.35
2,2,1973,16,341.818
2,2,1974,16,340.879
2,2,1975,16,338.962
2,2,1976,16,337.036
2,2,1977,16,333.938
2,2,1978,16,332.85
2,2,1979,16,332.737
2,2,1980,16,330.416
2,2,1981,16,328.798
2,2,1982,16,325.388
2,2,1983,16,322.856
2,2,1984,16,322.25
2,2,1985,16,318.896
2,2,1986,16,317.184
2,2,1987,16,314.142
2,2,1988,16,310.831
2,2,1989,16,305.396
2,2,1990,16,302.615
2,2,1991,16,299.61
2,2,1992,16,297.059
2,2,1993,16,292.816
2,2,1994,16,290.623
2,2,1995,16,288.127
2,2,1996,16,287.414
2,2,1997,16,286.812
2,2,1998,16,286.574
2,2,1999,16,278.565
2,2,2000,16,298.756
2,2,2001,16,264.123
2,2,2002,16,239.478
2,2,2003,16,249.015
2,2,2004,16,255.103
2,2,2005,16,255.402
2,2,2006,16,359.925
2,2,2007,16,185.597
2,2,2008,16,212.808
2,2,2009,16,177.452
2,2,2010,16,182.053
2,2,2011,16,111.491
2,2,2012,16,76.5007
2,2,2013,16,122.447
2,2,2014,16,137.911
2,2,2015,16,52.7376
2,2,2016,16,73.9399
2,2,2017,16,129.303
2,2,2018,16,71.7283
2,2,2019,16,91.7307
2,2,2020,16,107.657
2,2,2021,16,122.359
2,2,2022,16,163.636
2,2,2023,16,76.3938
1,1,1952,17,1055.95
1,1,1953,17,1055.88
1,1,1954,17,1055.67
1,1,1955,17,1054.47
1,1,1956,17,1053.72
1,1,1957,17,1053.15
1,1,1958,17,1052.24
1,1,1959,17,1050.49
1,1,1960,17,1048.95
1,1,1961,17,1047.28
1,1,1962,17,1045.09
1,1,1963,17,1040.52
1,1,1964,17,1035.6
1,1,1965,17,1031.41
1,1,1966,17,1023.73
1,1,1967,17,1016.19
1,1,1968,17,1009.85
1,1,1969,17,999.949
1,1,1970,17,993.291
1,1,1971,17,986.726
1,1,1972,17,975.69
1,1,1973,17,962.424
1,1,1974,17,951.432
1,1,1975,17,939.03
1,1,1976,17,930.829
1,1,1977,17,919.572
1,1,1978,17,914.952
1,1,1979,17,909.699
1,1,1980,17,903.5
1,1,1981,17,897.69
1,1,1982,17,894.137
1,1,1983,17,889.57
1,1,1984,17,888.505
1,1,1985,17,888.047
1,1,1986,17,879.036
1,1,1987,17,877.559
1,1,1988,17,876.499
1,1,1989,17,870.619
1,1,1990,17,862.375
1,1,1991,17,854.915
1,1,1992,17,846.462
1,1,1993,17,834.399
1,1,1994,17,821.045
1,1,1995,17,810.684
1,1,1996,17,806.616
1,1,1997,17,800.637
1,1,1998,17,789.851
1,1,1999,17,779.321
1,1,2000,17,754.793
1,1,2001,17,810.808
1,1,2002,17,722.241
1,1,2003,17,668.335
1,1,2004,17,715.935
1,1,2005,17,761.219
1,1,2006,17,800.305
1,1,2007,17,1167.73
1,1,2008,17,646.295
1,1,2009,17,801.287
1,1,2010,17,700.031
1,1,2011,17,734.863
1,1,2012,17,454.647
1,1,2013,17,321.796
1,1,2014,17,535.775
1,1,2015,17,625.8
1,1,2016,17,249.304
1,1,2017,17,365.959
1,1,2018,17,654.73
1,1,2019,17,368.382
1,1,2020,17,483.432
1,1,2021,17,569.828
1,1,2022,17,644.269
1,1,2023,17,846.375
1,2,1952,17,311.586
1,2,1953,17,311.499
1,2,1954,17,311.259
1,2,1955,17,310.019
1,2,1956,17,309.381
1,2,1957,17,308.986
1,2,1958,17,308.315
1,2,1959,17,306.936
1,2,1960,17,305.998
1,2,1961,17,305.151
1,2,1962,17,303.956
1,2,1963,17,301.404
1,2,1964,17,298.59
1,2,1965,17,296.88
1,2,1966,17,291.936
1,2,1967,17,287.378
1,2,1968,17,284.531
1,2,1969,17,278.34
1,2,1970,17,275.135
1,2,1971,17,272.083
1,2,1972,17,266.465
1,2,1973,17,260.775
1,2,1974,17,256.087
1,2,1975,17,250.607
1,2,1976,17,249.213
1,2,1977,17,245.135
1,2,1978,17,246.374
1,2,1979,17,246.275
1,2,1980,17,244.996
1,2,1981,17,242.847
1,2,1982,17,240.907
1,2,1983,17,238.388
1,2,1984,17,238.142
1,2,1985,17,237.67
1,2,1986,17,233.754
1,2,1987,17,232.63
1,2,1988,17,231.71
1,2,1989,17,228.4
1,2,1990,17,225.075
1,2,1991,17,223.439
1,2,1992,17,221.599
1,2,1993,17,218.328
1,2,1994,17,215.293
1,2,1995,17,212.194
1,2,1996,17,211.826
1,2,1997,17,208.907
1,2,1998,17,201.314
1,2,1999,17,193.683
1,2,2000,17,182.429
1,2,2001,17,190.643
1,2,2002,17,165.757
1,2,2003,17,149.239
1,2,2004,17,156.929
1,2,2005,17,164.977
1,2,2006,17,172.739
1,2,2007,17,254.753
1,2,2008,17,142.789
1,2,2009,17,179.082
1,2,2010,17,158.387
1,2,2011,17,168.283
1,2,2012,17,104.917
1,2,2013,17,74.6322
1,2,2014,17,124.951
1,2,2015,17,146.288
1,2,2016,17,58.3975
1,2,2017,17,85.5299
1,2,2018,17,151.691
1,2,2019,17,84.5857
1,2,2020,17,109.668
1,2,2021,17,129.835
1,2,2022,17,147.397
1,2,2023,17,194.174
2,1,1952,17,972.595
2,1,1953,17,972.593
2,1,1954,17,972.586
2,1,1955,17,971.962
2,1,1956,17,969.74
2,1,1957,17,967.611
2,1,1958,17,966.849
2,1,1959,17,965.124
2,1,1960,17,962.412
2,1,1961,17,960.303
2,1,1962,17,956.787
2,1,1963,17,954.296
2,1,1964,17,951.315
2,1,1965,17,949.184
2,1,1966,17,946.323
2,1,1967,17,941.46
2,1,1968,17,935.475
2,1,1969,17,929.91
2,1,1970,17,921.314
2,1,1971,17,917.339
2,1,1972,17,901.405
2,1,1973,17,887.577
2,1,1974,17,885.479
2,1,1975,17,881.965
2,1,1976,17,878.502
2,1,1977,17,871.854
2,1,1978,17,870.129
2,1,1979,17,871.078
2,1,1980,17,867.35
2,1,1981,17,863.319
2,1,1982,17,855.687
2,1,1983,17,851.694
2,1,1984,17,851.623
2,1,1985,17,849.712
2,1,1986,17,843.32
2,1,1987,17,838.126
2,1,1988,17,833.68
2,1,1989,17,825.271
2,1,1990,17,820.029
2,1,1991,17,814.495
2,1,1992,17,809.031
2,1,1993,17,799.331
2,1,1994,17,792.329
2,1,1995,17,785.401
